issue_date,target_report_date,update_id,checkpoint_id,iz_code,component,feature_name,shapley_value,predicted_rate,reconstructed_prediction,additivity_error,alpha_geo,alpha_transport,alpha_mobility,explanation_scope
2023-02-25,2023-03-04,U10,U10,S02001603,location_interaction,location_x_income_deprivation,4.376625864846361,45.86522678509509,45.86522678509509,0.0,0.3181084990501404,0.32340142130851746,0.35849013924598694,target_iz_local
2023-02-25,2023-03-04,U10,U10,S02001603,location_interaction,location_x_employment_deprivation,-0.9686762083144348,45.86522678509509,45.86522678509509,0.0,0.3181084990501404,0.32340142130851746,0.35849013924598694,target_iz_local
2023-02-25,2023-03-04,U10,U10,S02001603,location_interaction,location_x_higher_education,0.570400882902604,45.86522678509509,45.86522678509509,0.0,0.3181084990501404,0.32340142130851746,0.35849013924598694,target_iz_local
2023-02-25,2023-03-04,U10,U10,S02001603,location_interaction,location_x_overcrowding,1.3311191967555476,45.86522678509509,45.86522678509509,0.0,0.3181084990501404,0.32340142130851746,0.35849013924598694,target_iz_local
2023-02-25,2023-03-04,U10,U10,S02001603,location_interaction,location_x_crime,-0.312058662232899,45.86522678509509,45.86522678509509,0.0,0.3181084990501404,0.32340142130851746,0.35849013924598694,target_iz_local
2023-02-25,2023-03-04,U10,U10,S02001603,location_interaction,location_x_public_transport_time_to_gp,0.3481888226100411,45.86522678509509,45.86522678509509,0.0,0.3181084990501404,0.32340142130851746,0.35849013924598694,target_iz_local
2023-02-25,2023-03-04,U10,U10,S02001604,baseline,baseline,41.22400791576388,48.13082821300509,48.13082821300509,0.0,0.3181084990501404,0.32340142130851746,0.35849013924598694,target_iz_local
2023-02-25,2023-03-04,U10,U10,S02001604,main,income_deprivation,3.0183360690162435,48.13082821300509,48.13082821300509,0.0,0.3181084990501404,0.32340142130851746,0.35849013924598694,target_iz_local
2023-02-25,2023-03-04,U10,U10,S02001604,main,employment_deprivation,-0.0513499305361853,48.13082821300509,48.13082821300509,0.0,0.3181084990501404,0.32340142130851746,0.35849013924598694,target_iz_local
2023-02-25,2023-03-04,U10,U10,S02001604,main,higher_education,0.1593613579159647,48.13082821300509,48.13082821300509,0.0,0.3181084990501404,0.32340142130851746,0.35849013924598694,target_iz_local
2023-02-25,2023-03-04,U10,U10,S02001604,main,overcrowding,0.1561096463884624,48.13082821300509,48.13082821300509,0.0,0.3181084990501404,0.32340142130851746,0.35849013924598694,target_iz_local
2023-02-25,2023-03-04,U10,U10,S02001604,main,crime,0.8745015734717957,48.13082821300509,48.13082821300509,0.0,0.3181084990501404,0.32340142130851746,0.35849013924598694,target_iz_local
2023-02-25,2023-03-04,U10,U10,S02001604,main,public_transport_time_to_gp,0.6778256370907736,48.13082821300509,48.13082821300509,0.0,0.3181084990501404,0.32340142130851746,0.35849013924598694,target_iz_local
